Unnamed: 0,city,class,mfcc,chroma
43,pittsburg 1,negative,"[-4.18241905e+02  4.35085985e+01 -1.69283018e+01 -1.88295433e+00
  6.51586248e+00 -1.50569041e+00  3.53112336e+00  8.84674321e+00
  5.93286191e+00  5.15534509e+00  5.39354677e+00  2.35225936e+00
  3.45508222e+00  7.27406449e+00  4.26703091e+00  2.85290736e+00
  4.39807644e+00  1.76783501e+00  8.36723005e-01  4.27526468e+00
  5.53431159e+00  1.78591573e+00 -7.19064517e-01 -2.44640222e-01
 -1.01918366e+00  7.21002745e-01  1.40293292e+00 -1.31861387e-03
  2.35702738e+00 -1.52938727e-01 -4.79344712e+00 -1.89759188e+00
  3.06152305e-01  5.29803829e-01  5.88820794e-01 -1.14873534e-01
  5.12992159e-01 -1.95002336e+00 -2.89118319e+00  1.56224410e+00]","[0.62031163 0.59696589 0.60048651 0.63792476 0.58461436 0.68352008
 0.74110991 0.55428196 0.5011687  0.53935439 0.73495783 0.93403988]"
44,pittsburg 1,negative,"[-4.63331606e+02  4.09027713e+01 -7.07666120e+00  2.74086476e+00
  5.96316252e+00  2.08823308e+00  5.92701857e+00  8.99472093e+00
  1.07371851e+01  8.08654865e+00  4.18699125e+00  2.26454110e+00
  3.89538402e+00  6.22354456e+00  3.80317875e+00  4.72493794e+00
  4.80847098e+00 -8.37241412e-01 -8.67667007e-01  6.25578149e+00
  8.69566744e+00  6.70134321e-01 -1.90326022e+00  1.64018215e+00
 -1.58310475e+00  9.46385911e-01  3.67117596e+00  7.95294132e-02
  4.52914560e+00  1.49395171e+00 -6.31544879e+00 -7.13804903e-01
  2.45483141e+00  1.54961458e+00  1.83221531e+00  6.28970822e-01
  1.23158236e+00 -2.53056557e+00 -2.95630383e+00  3.55405081e+00]","[0.61595794 0.53951622 0.5014299  0.5727359  0.52624552 0.58103677
 0.74485775 0.53743356 0.45283323 0.47012594 0.58532657 0.96605548]"
45,pittsburg 1,negative,"[-3.32284266e+02  8.43766765e+01 -5.53900241e+01 -1.79581476e+01
  1.13277376e+01 -1.37400080e+01 -8.16289278e+00  5.95717454e+00
 -2.41527514e-01  9.06690040e-01  6.27777557e+00  1.88640807e+00
  3.50762061e+00  1.07513060e+01  6.23123014e+00  2.50373186e+00
  6.45475412e+00  4.86331691e+00  1.04060126e+00  3.60287963e+00
  5.40698868e+00  1.62659173e+00 -1.27887875e+00 -2.15225978e+00
 -2.13128794e+00 -1.17886597e-01 -1.94404775e+00 -3.52222663e+00
  2.76015554e-01 -1.75551935e+00 -7.31118675e+00 -5.49784874e+00
 -2.26658037e+00 -3.10271690e+00 -4.62771417e+00 -3.31193697e+00
 -1.90441845e+00 -4.99553883e+00 -6.20906191e+00 -1.18851924e+00]","[0.84886116 0.57522718 0.58980409 0.6087232  0.6124465  0.60152837
 0.66584087 0.67707223 0.56094205 0.55390782 0.60708298 0.76274028]"
46,pittsburg 1,negative,"[-3.30231832e+02  7.42018061e+01 -5.06348242e+01 -1.47535876e+01
  6.35077232e+00 -1.33039781e+01 -4.88012009e+00  3.97776885e+00
 -5.70540734e-02  3.33498979e+00  5.25232570e+00  2.95184127e+00
  5.07381310e+00  8.91839655e+00  6.35960791e+00  4.23368016e+00
  5.57448946e+00  4.10059943e+00  2.40051868e+00  4.07441355e+00
  5.02971816e+00  2.14766659e+00 -1.07282035e+00 -1.51715784e+00
 -6.07044599e-01  1.33545148e-01 -6.07251243e-01 -5.49823085e-01
  1.33495789e+00 -8.57254625e-01 -4.60645286e+00 -3.26809344e+00
 -7.01894095e-01 -9.41246083e-01 -2.34287380e+00 -2.27921920e+00
 -1.48698907e+00 -3.44378886e+00 -4.06423346e+00 -5.25449453e-01]","[0.63406636 0.56986501 0.57838809 0.60655982 0.57881652 0.60920166
 0.70658268 0.59368823 0.5529784  0.56362425 0.62529743 0.86019852]"
47,pittsburg 1,negative,"[-290.38265437  108.37583437  -60.13071713  -18.35821229   20.59504542
  -10.79620281  -10.10632605    2.37549048   -4.73751768   -0.47933907
    0.37712561   -9.18675307   -4.18501406    2.9706663    -6.25959772
  -11.44493738   -4.69277448   -4.4316084   -10.19825055   -8.1528866
   -3.41414115   -5.06195966   -6.47585783   -4.15740169   -1.88034777
    0.3016774     0.68340669    1.50922539    6.05102388    6.53028749
    3.76891819    5.69172721    8.74568187    8.10285493    6.34433489
    6.45631353    6.23735014    3.2840112     2.06194155    3.9296951 ]","[0.56389443 0.41382643 0.41810621 0.43383567 0.43776396 0.43599744
 0.49957813 0.50545433 0.55044799 0.73192537 0.67549171 0.6702861 ]"
48,pittsburg 1,negative,"[-3.95309334e+02  5.08124963e+01 -3.25960679e+01 -4.17898039e+00
  5.63297103e+00 -6.98097318e+00  1.80435204e+00  4.68822055e+00
  3.37549556e+00  4.84501365e+00  1.78614653e+00  1.32166792e+00
  4.62392224e+00  6.96707246e+00  5.43624694e+00  3.86414510e+00
  4.18635853e+00  2.27750904e+00  1.15058593e+00  5.96028487e+00
  8.61445579e+00  3.65472312e+00  7.05738576e-01  1.51423979e+00
  9.67700662e-01  3.19945648e+00  4.36304704e+00  3.27568165e+00
  5.39628438e+00  2.14156626e+00 -2.73378887e+00 -1.84569465e-01
  2.22585002e+00  2.64702333e+00  1.89454054e+00  6.86703662e-01
  1.16913451e+00 -1.77727117e+00 -2.52412245e+00  2.78410199e+00]","[0.65938503 0.54499405 0.51534962 0.55538246 0.53489499 0.5648088
 0.69253141 0.55972538 0.47221116 0.49073078 0.56401303 0.91770049]"
49,pittsburg 1,negative,"[-241.41694419  113.09434513 -103.86875977  -30.75329669    2.84725909
  -34.66893259  -17.37413705   -4.75600818  -13.30851037   -4.60989033
    3.18662503    1.04727169    1.84781004    9.30178943    9.15061397
    4.05800976    6.72048807    9.17862893    5.51934822    4.56701375
    7.61816705    6.72831789    3.35632876    2.74257863    3.57179265
    4.79464028    3.56147076    1.69977385    3.33060806    2.60671136
   -0.81922572   -0.70061152    1.4585656     1.00683212   -1.58151898
   -1.60839649    0.30312351   -1.82540213   -3.69882207   -0.40997463]","[0.61985487 0.60431871 0.67785092 0.69353861 0.67515365 0.65413568
 0.68246645 0.61663475 0.60105993 0.62280356 0.6514958  0.73177419]"
50,pittsburg 1,negative,"[-3.36759541e+02  7.60442208e+01 -5.88252031e+01 -1.14687662e+01
  4.06686244e+00 -1.68025466e+01 -2.24553488e+00  1.97414386e+00
 -6.89143860e-01  3.84852285e+00  3.03992534e+00  2.95683236e+00
  5.65200265e+00  8.59205020e+00  7.53530920e+00  5.38219054e+00
  6.50439345e+00  5.37653106e+00  3.47045273e+00  6.17154703e+00
  7.81174831e+00  4.42210096e+00  2.17960256e+00  2.26943749e+00
  1.25154904e+00  2.41279841e+00  2.94412793e+00  1.72867919e+00
  3.11810411e+00  1.10975039e+00 -2.72160966e+00 -1.23225269e+00
  4.18512318e-01  1.85408369e-01 -1.55781310e-01 -4.44500557e-01
 -3.54170384e-01 -2.31276911e+00 -2.94355827e+00  5.35171594e-01]","[0.63953793 0.61622039 0.62810923 0.63820855 0.61948284 0.67425026
 0.70107825 0.5889088  0.57554591 0.60194048 0.74501516 0.86522655]"
51,pittsburg 1,negative,"[-3.31781746e+02  7.78858232e+01 -6.14229398e+01 -1.48246484e+01
  5.39444993e+00 -1.62364059e+01 -5.98363117e+00  9.26666525e-03
 -1.46000927e+00  2.64491646e+00  1.42288667e+00  1.20206680e+00
  4.36379909e+00  7.43318892e+00  6.50636321e+00  4.83286469e+00
  5.51018957e+00  4.62445892e+00  3.59405994e+00  5.80433027e+00
  7.42723011e+00  4.42215916e+00  1.83715391e+00  1.76887699e+00
  1.33227771e+00  2.73565537e+00  2.46210570e+00  7.24467033e-01
  2.83436889e+00  1.21275708e+00 -2.81951244e+00 -1.23591180e+00
  1.13557025e+00  1.40564183e+00 -6.60378964e-02 -1.08028809e+00
  1.90687999e-01 -2.09871558e+00 -4.02515196e+00  7.42090765e-01]","[0.80977279 0.58829494 0.60292097 0.62273353 0.61443352 0.60223563
 0.67769905 0.66898265 0.588922   0.57992524 0.60871232 0.81573161]"
52,pittsburg 1,negative,"[-5.90093995e+02  9.19329982e+01 -1.57011245e+01  2.33434336e+01
  5.10311323e+00 -1.00458663e+01  3.31179594e+01 -1.76044349e+01
  5.10334376e+01  4.22711206e+00 -1.30020181e+00  9.42590691e+00
 -1.62395141e+01  1.80442347e+01 -5.78658287e+00  1.52545495e+01
  1.21178905e+01 -2.73493541e+01 -4.23092190e-01  1.29399653e+01
  2.60803515e+01 -7.56169157e+00 -1.45422256e+01  1.68282786e+01
 -1.28582167e+01  2.77589518e+00  1.61550074e+01 -4.63274768e+00
  8.37052005e+00  1.56928208e+00 -7.87303329e+00 -2.81062829e+00
  7.79308639e+00  1.02934993e+01 -7.21847535e+00  2.55684516e+00
  8.31956453e+00 -6.62307530e+00 -1.39691116e-01  4.36008812e+00]","[0.57082162 0.46987034 0.41761365 0.48151718 0.43832795 0.49157696
 0.64344778 0.44752264 0.35505895 0.37150151 0.50730448 1.        ]"
53,pittsburg 1,negative,"[-3.54714684e+02  9.43373954e+01 -4.49806755e+01 -1.34461323e+01
  1.56684609e+01 -7.42281723e+00 -5.66028948e+00  3.97726549e+00
  1.60846281e+00  1.63836202e+00 -8.07673299e-01 -4.30720064e+00
 -8.35614324e-01  1.75776632e+00 -2.18182044e+00 -3.07071489e+00
 -1.85927775e+00 -4.33689231e+00 -4.73620447e+00 -1.31810015e+00
  3.15957107e-01 -2.26135797e+00 -3.93617298e+00 -2.88019659e+00
 -1.37172246e+00  1.58099595e+00  1.83848240e+00  1.41906654e+00
  6.15475351e+00  5.22649779e+00  1.16523208e-01  3.20958554e+00
  7.60651004e+00  6.70992652e+00  4.54761733e+00  4.57091910e+00
  5.33115359e+00  1.51338881e+00 -4.51267872e-01  4.19884785e+00]","[0.69175813 0.49087486 0.49347901 0.50454677 0.48697017 0.4966273
 0.61522385 0.59584559 0.57013981 0.65261203 0.62255002 0.79503454]"
54,pittsburg 1,negative,"[-3.16798637e+02  8.25254793e+01 -5.55042099e+01 -1.30548823e+01
  8.14733760e+00 -1.30949065e+01 -4.66538766e+00  2.34573249e+00
 -4.13497369e+00  2.27866792e-01  2.48233979e+00 -2.96936483e+00
 -1.33124599e+00  4.73924444e+00  5.82383222e-01 -2.27570721e+00
  1.88994011e+00  3.02284376e-01 -2.27104643e+00  1.35054320e+00
  2.73117317e+00 -4.48024579e-01 -1.55087857e+00 -9.50378357e-01
 -5.88968421e-01  2.06382383e+00  2.30183283e+00  2.03538296e+00
  5.34768464e+00  3.54197561e+00  1.77417689e-01  2.53820453e+00
  4.50407041e+00  5.00001917e+00  4.15746943e+00  3.08061677e+00
  4.01009132e+00  1.36318693e+00 -1.06425076e+00  2.38870918e+00]","[0.69189921 0.5329341  0.52994967 0.56563913 0.56056017 0.57650207
 0.70398657 0.65293928 0.56020084 0.59368448 0.58663194 0.76228586]"
55,pittsburg 1,negative,"[-3.37817735e+02  7.24065764e+01 -6.03641888e+01 -9.74221728e+00
  4.49902209e+00 -1.76568964e+01 -1.65681940e+00 -1.38582409e-01
 -2.98958668e+00  4.91889186e+00  2.77000028e+00  1.83631682e+00
  5.37261964e+00  6.96015069e+00  6.53320477e+00  5.80763946e+00
  6.10872601e+00  4.97079148e+00  3.86805154e+00  6.07410207e+00
  7.04744482e+00  4.32372067e+00  2.95568467e+00  3.12928444e+00
  2.98434540e+00  4.18361899e+00  4.07778576e+00  3.12014756e+00
  4.22768141e+00  2.25459593e+00 -6.79582636e-01  6.17641235e-02
  9.65769491e-01  1.44810777e+00  1.10190196e+00  1.77584035e-01
  6.26861738e-01 -1.01155397e+00 -2.11883610e+00  9.79871682e-01]","[0.65614389 0.61376248 0.6134603  0.63059985 0.62632853 0.69768132
 0.74987432 0.62298593 0.58585661 0.6056577  0.69342435 0.84715719]"
56,pittsburg 1,negative,"[-2.71541389e+02  1.11267326e+02 -6.98224724e+01 -2.29468153e+01
  1.32573959e+01 -1.74173829e+01 -1.24455555e+01  1.48102034e+00
 -6.47046812e+00 -3.96522674e+00  1.56274790e+00 -3.83672757e+00
 -4.49516757e+00  2.02461637e+00 -8.63160590e-01 -5.47158925e+00
 -2.17101492e+00 -8.64223392e-01 -4.61390927e+00 -4.06732619e+00
 -4.09012402e-01 -1.57543977e+00 -3.87349586e+00 -2.16009016e+00
 -7.09713856e-02  1.51440768e+00  1.26120492e+00  9.49037440e-01
  4.85011152e+00  6.10742811e+00  3.34714976e+00  3.62559153e+00
  6.48633887e+00  6.48279542e+00  3.68701018e+00  3.57834694e+00
  5.29720401e+00  2.65200984e+00  4.83862274e-01  3.33051383e+00]","[0.60495604 0.49164909 0.5337985  0.55131841 0.54376351 0.55466912
 0.60630634 0.56140424 0.57702122 0.67930075 0.65189966 0.6906591 ]"
57,pittsburg 1,negative,"[-4.00159884e+02  5.04052067e+01 -2.55697429e+01 -2.83627330e+00
  7.46784536e+00 -4.03262849e+00  1.62270205e+00  6.47562935e+00
  4.15189389e+00  4.07858455e+00  2.47890415e+00  6.00803108e-01
  2.62850229e+00  5.23286911e+00  2.28511195e+00  8.57221215e-01
  2.93848481e+00  6.10336490e-01 -1.35780327e+00  3.12335198e+00
  5.43075560e+00  9.99059568e-01 -8.51961269e-01  7.01402610e-01
  2.95132356e-01  2.46272981e+00  3.63403850e+00  2.33489162e+00
  5.16097027e+00  3.05887040e+00 -1.72380394e+00  1.35859863e+00
  3.99981357e+00  3.39309586e+00  2.58719656e+00  2.08198224e+00
  2.82506625e+00 -2.61276490e-01 -1.46191762e+00  3.25955739e+00]","[0.80138841 0.57662573 0.53378003 0.57601749 0.55814444 0.5601061
 0.72256688 0.65677797 0.51117644 0.51613045 0.55359416 0.8862256 ]"
58,pittsburg 1,negative,"[-4.07614925e+02  4.72646387e+01 -2.64120144e+01 -3.66706232e+00
  5.90557364e+00 -6.96675124e+00  8.32383672e-02  5.59645660e+00
  3.56609432e+00  3.64986422e+00  1.90624078e+00  1.09468030e+00
  3.95393648e+00  6.25693410e+00  4.35043264e+00  3.63586813e+00
  5.16214921e+00  2.76542839e+00  7.06149957e-01  5.63994441e+00
  8.44524664e+00  3.17541499e+00  4.28004800e-01  1.83676588e+00
  1.17689666e+00  2.36373196e+00  3.41097970e+00  2.45281329e+00
  4.59979130e+00  2.55008977e+00 -2.61235334e+00 -3.68892218e-01
  3.08506266e+00  2.32399129e+00  8.88371721e-01  1.30585412e+00
  1.78228301e+00 -1.79746454e+00 -2.44034362e+00  2.80713197e+00]","[0.58253209 0.5369128  0.53334025 0.57242655 0.54404751 0.62195533
 0.71030962 0.50605738 0.45708098 0.49646425 0.66598596 0.9319976 ]"
59,pittsburg 1,negative,"[-2.30816045e+02  1.19160940e+02 -1.06028236e+02 -3.05130793e+01
 -2.47608530e+00 -3.70046975e+01 -1.70070021e+01 -7.88458405e+00
 -1.46593440e+01 -4.94048938e+00  1.33150097e+00 -2.76101879e-01
  4.12149944e-01  8.69971207e+00  7.62264705e+00  2.80886080e+00
  8.62163897e+00  9.69747775e+00  4.42818159e+00  5.19281247e+00
  7.82873439e+00  4.87598585e+00  1.86596182e+00  3.46755265e+00
  3.61331491e+00  3.30760646e+00  3.15042985e+00  1.76689192e+00
  3.00162402e+00  2.10663376e+00 -6.90548869e-01 -7.11241322e-01
  3.60330811e-01  8.11671602e-01 -7.20216632e-01 -1.28789590e+00
  9.73766341e-01 -6.13813451e-01 -3.17327540e+00 -2.25422856e-01]","[0.73411665 0.60328966 0.62030315 0.63559552 0.64778371 0.66678193
 0.67424485 0.66601838 0.61707716 0.61230567 0.63339711 0.68543912]"
60,pittsburg 1,negative,"[-2.84040399e+02  9.30306510e+01 -8.18180542e+01 -2.03016459e+01
  5.69563609e+00 -2.74426227e+01 -9.57111679e+00  2.89894983e+00
 -6.96562743e+00 -4.99957514e-01  5.09876776e+00  1.11587309e+00
  2.68280170e+00  9.65468637e+00  7.39716096e+00  2.80533279e+00
  6.26562683e+00  6.24505092e+00  2.09302987e+00  3.89755458e+00
  6.34099597e+00  3.61730659e+00  1.01898373e+00  7.32161837e-01
  1.05035730e+00  1.98343454e+00  2.08756592e-01 -6.98034528e-01
  2.08643900e+00 -3.91923934e-02 -3.23293677e+00 -1.13246043e+00
  3.45397180e-01  1.17467889e-02 -1.59075104e+00 -2.21471052e+00
 -1.31333073e-01 -2.38300230e+00 -4.53293274e+00 -3.80087028e-02]","[0.71664498 0.58211802 0.6166299  0.64335002 0.6375064  0.63740706
 0.67161555 0.62049437 0.57275475 0.56720695 0.60473872 0.78597257]"
61,pittsburg 1,negative,"[-6.32904618e+02  5.24779707e+01 -1.76379877e+01  3.26114136e+01
  3.31227629e+00 -1.13292284e+01  5.20997125e+01  9.50395280e+00
  6.84364578e+01  7.33725722e+00 -9.18706996e+00  8.31632178e+00
 -1.15366911e+01  1.74595960e+01 -8.46104913e+00  1.38006078e+01
  1.50224665e+01 -2.92224949e+01 -6.68982158e+00  1.92269081e+01
  3.53158752e+01 -7.01746156e+00 -1.84078516e+01  1.73698553e+01
 -9.43891773e+00  1.90284172e+00  1.57481422e+01 -4.08065141e+00
  1.17356724e+01  4.74729335e+00 -9.67777838e+00 -5.92199014e+00
  6.69819584e+00  1.87514913e+01  8.01910640e-01 -5.07176092e+00
  2.31676630e+00 -3.49504774e+00  2.27202802e-01  4.38290000e+00]","[0.50519821 0.357832   0.31621305 0.37178399 0.29074948 0.34482027
 0.49504994 0.32214163 0.22760513 0.27540218 0.45186155 1.        ]"
62,pittsburg 2,negative,"[-8.92799764e+02 -4.28815639e+01  4.14944586e+01 -1.51995234e+01
  1.61974006e+01 -1.84701000e+01  2.37054689e+01 -7.98224524e+00
  1.50895798e+01  4.64181951e+00  1.32127612e+00  7.83778745e+00
 -8.12836523e+00  5.66421400e+00 -1.00164838e-02  5.59852813e+00
  3.84048376e+00 -6.15566461e+00  4.55818335e+00  3.22459220e+00
  5.70991574e+00 -2.19485644e+00 -2.30855799e+00  3.56787457e+00
 -1.51696604e+00  2.66802692e+00  1.52663477e+00  1.80511513e+00
  2.51209935e+00  4.01030353e-01  3.61615353e-01 -2.11926594e+00
  2.57035219e+00  3.26736869e+00  1.37145554e+00  2.12861870e+00
  8.42569617e-01  4.16457248e-01  1.70057639e-01  2.84007013e+00]","[0.69590733 0.82198013 0.92146084 0.99244864 0.91288582 0.36220708
 0.21980026 0.21499777 0.26071072 0.33930261 0.44855184 0.58838697]"
63,pittsburg 2,negative,"[-8.93352846e+02 -4.33341928e+01  4.15177468e+01 -1.50653421e+01
  1.64116953e+01 -1.81989730e+01  2.36582912e+01 -7.94054153e+00
  1.52206648e+01  5.27623216e+00  2.01070045e+00  8.29518563e+00
 -7.64000345e+00  5.83056387e+00  1.27465487e-01  5.96549210e+00
  3.47544141e+00 -6.89580070e+00  3.87972946e+00  3.22488072e+00
  6.06765004e+00 -2.05871330e+00 -1.93048045e+00  4.02942848e+00
 -1.90412638e+00  1.84333755e+00  1.69859689e+00  2.47181894e+00
  3.02952037e+00  5.16861683e-01  7.50071225e-01 -1.22777396e+00
  3.02826557e+00  3.16326868e+00  1.04454618e+00  1.93957915e+00
  7.51760051e-01  2.70317529e-03 -5.00582706e-01  2.01402188e+00]","[0.69625759 0.82099455 0.91755215 0.99250346 0.91772431 0.36511249
 0.2194327  0.21382638 0.25928427 0.33855894 0.44662698 0.58971063]"
64,pittsburg 2,negative,"[-6.14707232e+02  7.40464807e+01 -5.69813479e+01 -3.46824191e+01
  1.97304241e+01 -3.39104895e+01 -3.48991657e+00 -5.63776075e+00
 -5.41583039e+00 -5.61782750e+00  8.46772182e+00 -3.46326030e+00
  2.42500178e+00  7.67515904e+00  3.15488417e+00  2.38381268e+00
  3.24275102e+00  4.82752722e+00  9.56111416e-01  1.31702425e+00
 -3.27114789e-01  4.75675851e-01 -1.28569363e+00 -4.21906867e+00
 -2.26457019e+00 -2.32019058e+00 -5.28212699e+00 -6.56557218e+00
 -3.77257426e+00 -5.77609794e+00 -6.95351675e+00 -6.98530964e+00
 -6.69463819e+00 -5.85013573e+00 -6.85516061e+00 -6.27036504e+00
 -4.46140552e+00 -4.28926916e+00 -5.41037422e+00 -2.56488337e+00]","[0.64338048 0.7322945  0.8034579  0.82963224 0.74196549 0.53346934
 0.5049738  0.48943167 0.53240299 0.58389272 0.6335792  0.65886457]"
65,pittsburg 2,negative,"[-8.93830987e+02 -4.37343615e+01  4.15021440e+01 -1.49878437e+01
  1.62601823e+01 -1.85355211e+01  2.38902102e+01 -7.45896263e+00
  1.53010617e+01  4.52931124e+00  1.47056403e+00  7.95610525e+00
 -8.13016039e+00  5.63712826e+00 -5.55651277e-02  5.76236497e+00
  3.42128173e+00 -6.62308886e+00  4.29536754e+00  3.47659594e+00
  6.19676875e+00 -2.03330086e+00 -1.64514891e+00  4.31039002e+00
 -1.83065540e+00  1.89804108e+00  1.41870628e+00  1.94211100e+00
  3.08576468e+00  9.07744334e-01  4.76333399e-01 -2.26760239e+00
  2.32666604e+00  3.23382224e+00  1.26619877e+00  2.01340506e+00
  8.83489709e-01  3.87556677e-01 -2.21523058e-01  2.29126646e+00]","[0.69670208 0.81928731 0.91867994 0.99304705 0.91622937 0.36587802
 0.21982941 0.21277932 0.25562751 0.33597301 0.44476884 0.58843199]"
66,pittsburg 2,negative,"[-8.94848386e+02 -4.44128035e+01  4.14438636e+01 -1.55836503e+01
  1.60997296e+01 -1.86649825e+01  2.32812854e+01 -8.19331864e+00
  1.52783464e+01  5.17165755e+00  1.91762662e+00  8.27556461e+00
 -8.07781627e+00  5.55064661e+00  3.28196818e-01  6.39676151e+00
  4.09699286e+00 -6.37982581e+00  4.02489188e+00  2.92807643e+00
  5.63607691e+00 -2.35560781e+00 -2.07467035e+00  3.79251009e+00
 -1.91382202e+00  2.34636361e+00  1.80341834e+00  1.98087232e+00
  2.53837526e+00  3.30850150e-01  3.45301129e-01 -1.81901712e+00
  2.74732238e+00  2.98775829e+00  7.89009647e-01  1.63139023e+00
  5.15168201e-01  1.22903915e-01 -2.47345870e-01  2.32299718e+00]","[0.69565852 0.81765595 0.91875301 0.99326553 0.90939412 0.35698297
 0.21549559 0.21146749 0.25499172 0.33685688 0.44460386 0.58544795]"
67,pittsburg 2,negative,"[-8.93223716e+02 -4.34113179e+01  4.04056377e+01 -1.62174345e+01
  1.62209821e+01 -1.84588926e+01  2.32679082e+01 -7.99286032e+00
  1.57489114e+01  5.28552551e+00  1.44754826e+00  7.91110631e+00
 -7.84249481e+00  5.74151565e+00  3.05911685e-01  5.69014327e+00
  3.39024568e+00 -6.46379315e+00  4.45713515e+00  3.37790562e+00
  5.93354207e+00 -1.76939775e+00 -1.61168059e+00  3.92166143e+00
 -1.81923326e+00  2.18817926e+00  1.52509866e+00  1.85723487e+00
  2.34521096e+00  4.57571636e-01  8.51752481e-01 -1.42597612e+00
  2.58392233e+00  2.83978726e+00  1.01004228e+00  2.03393127e+00
  6.53537211e-01 -2.80122386e-02 -4.42151150e-01  1.94550308e+00]","[0.69354197 0.81809934 0.91932137 0.99151249 0.9134123  0.36255047
 0.21663693 0.21322354 0.25806374 0.33796428 0.44634003 0.58375281]"
68,pittsburg 2,negative,"[-7.92092052e+02 -2.25282437e+00  9.38137213e+00 -2.10282880e+01
  1.92331537e+01 -1.75875545e+01  1.16860175e+01 -6.64439361e+00
  5.77102633e+00 -1.63495528e+00  3.33919913e+00  1.80796263e+00
  6.24452037e-01  4.10479915e+00 -4.82552750e-03  3.45630631e+00
  4.82344701e-01  2.27642983e+00  1.08613491e+00  7.75578852e-01
  1.73998987e+00 -2.21748637e-01  1.13673181e+00 -6.37114725e-01
  3.43332321e-01 -3.82366059e-01 -1.10056946e-02 -4.10907446e-01
 -6.27302009e-01 -3.55134658e-02 -1.63179950e+00 -5.18072772e-01
 -7.21268074e-01 -5.12247537e-01 -5.77404000e-01 -6.50169546e-01
 -3.60004703e-01 -8.58725851e-01 -8.76677167e-02 -3.39323034e-01]","[0.65112622 0.73949286 0.84909645 0.92820791 0.96939447 0.71220848
 0.31594896 0.28701616 0.29398856 0.34786321 0.43036162 0.54557933]"
69,pittsburg 2,negative,"[-7.75483801e+02  8.62085318e+00  1.36612018e+00 -2.35835511e+01
  2.19474905e+01 -2.15860010e+01  1.08025550e+01 -7.70734919e+00
  4.54456347e+00 -1.41555405e+00  2.58887356e+00  1.41394579e+00
  2.11673831e-01  4.88407193e+00  2.59985728e-02  3.61154669e+00
  1.09420778e+00  2.07623071e+00  1.39341496e+00  6.80367669e-01
  1.62654629e+00 -5.80042249e-01  7.82286154e-01 -1.40338703e+00
 -2.20932860e-01 -7.51686412e-01 -1.19942493e+00 -1.04807702e+00
 -1.37394200e+00 -1.13682274e+00 -2.63917190e+00 -1.45711204e+00
 -1.92006214e+00 -1.52108249e+00 -1.43834257e+00 -1.88667375e+00
 -7.78059063e-01 -1.45896793e+00 -1.10222621e+00 -7.65134979e-01]","[0.71736395 0.81829377 0.89668432 0.94826282 0.78874706 0.3732277
 0.32317726 0.33305649 0.37926915 0.45313561 0.54938749 0.65268501]"
